GENE,aver.sec4.bs,aver.sec4.me,aver.sec9.bs,aver.sec9.me,aver.sec14.bs,aver.sec14.me,sder.sec4.bs,sder.sec4.me,sder.sec9.bs,sder.sec9.me,sder.sec14.bs,sder.sec14.me
AC194355.3_FG002,0,0.009615385,0.002793296,0.003018109,0,0,0,0.009615385,0.002793296,0.003018109,0,0
AC194389.3_FG001,0.010897146,0.033101906,0.001396648,0.030108797,0,0.01372093,0.004028227,0.014975017,0.001396648,0.012144725,0,0.00372093
AC194405.3_FG021,0.003731343,0,0.013938017,0.048036724,0.038668762,0.040348837,0.003731343,0,0.002821759,0.014837528,0.012178696,0.000348837
AC194425.3_FG005,0.825889211,0.189547991,0,0.005988024,0,0.005,0.094545927,0.098913547,0,0.005988024,0,0.005
AC194439.3_FG002,0.008211657,0.00604229,0.003022512,0.00201207,0.002207503,0.003604648,0.003236537,0.00604229,0.00163298,0.00201207,0.002207503,0.000271318
AC194472.3_FG001,0.001243784,0.001510577,0.00442836,0.003546416,0.015235371,0.010494195,0.001243784,0.001510577,0.001635059,0.00153434,0.005836299,0.001450265
AC194485.3_FG002,0,0,0,0,0.006238074,0.013081395,0,0,0,0,0.003695701,0.013081395
AC194591.2_FG005,0.007165803,0.009615385,0,0.01049109,0.005338983,0,0.000296884,0.009615385,0,0.007472982,0.005338983,0
AC194734.3_FG004,0.010051909,0.060039005,0.007613186,0.019369203,0.009775876,0.010905035,0.00089336,0.010794303,0.000909276,0.004882288,0.00435215,0.004405035
AC194824.2_FG005,0.00171723,0,0,0.003206462,0.002207503,0.000833335,0.00171723,0,0,1.29E-05,0.002207503,0.000833335
AC194878.3_FG001,0,0,0.002793296,0,0.048523963,0.024147283,0,0,0.002793296,0,0.004456169,0.012519377
AC194878.3_FG002,0,0,0.002793296,0,0.053608709,0.024147283,0,0,0.002793296,0,0.000628577,0.012519377
AC194914.3_FG002,0.02777256,0.014147107,0.009733841,0.001509054,0.061314402,0.0025,0.020309873,0.005083662,0.006940545,0.001509054,0.014956786,0.0025
AC194937.3_FG004,0.049269968,0.063996051,0.075148593,0.039163123,0.04836682,0.069883721,0.019419222,0.044765282,0.030455855,0.021199051,0.017858345,0.000116279
AC194942.3_FG001,0.013737838,0,0,0,0.014664784,0,0.013737838,0,0,0,0.00236454,0
AC194965.4_FG001,0.028663211,0.009063444,0.016745545,0.006012121,0.025423729,0.016627907,0.001187535,0.009063444,0.011187416,2.41E-05,0.025423729,0.006627907
AC194965.4_FG004,0.0973524,0.037909598,0.200562283,0.207357921,0.284644743,0.160581395,0.067501654,0.019782709,0.016204742,0.014198965,0.15244135,0.009418605
AC194970.5_FG001,6.22420131,8.047742966,3.163215075,6.378073875,1.625844661,2.503255814,0.447440481,0.615718572,0.730254181,0.204421181,0.552963286,0.206744186
AC194970.5_FG004,0.217405401,0.113919691,0.099518775,0.150304773,0.147461369,0.126689276,0.038813509,0.020695694,0.033876317,0.032290803,0.014128035,0.056921834
AC194970.5_FG005,0.016522281,0.017260233,0.016731313,0,0,0.001666665,0.004084475,0.005175652,0.005615056,0,0,0.001666665
AC194970.5_FG009,0.018062949,0.037081688,0.005558129,0.001497006,0.003311258,0.05494186,0.004325111,0.008235534,0.005558129,0.001497006,0.003311258,0.02005814
AC194974.3_FG005,0.171311025,0.137298609,0.056894525,0.030838029,0.018479753,0.023090438,0.000439204,0.043876762,0.011993397,0.003015095,0.008031811,0.008306392
AC194977.2_FG004,0,0.004531722,0.007429812,0.01203629,0,0.006162791,0,0.004531722,1.90E-05,0.003054254,0,0.003837209
AC195154.3_FG004,0.047023044,0.013595167,0.040360477,0.002994012,0.055915365,0.0025,0.012678449,0.013595167,0.015220812,0.002994012,0.016932317,0.0025
AC195172.3_FG001,0.025928234,0.012839873,0.017504951,0.014012215,0.085871348,0.109226689,0.007271532,0.012839873,0.000558962,0.003951857,0.021634096,0.029726729
AC195174.2_FG007,0.04653385,0.226586544,0.08024092,0.578675722,0.051272481,0.14910461,0.002006506,0.010272398,0.036572401,0.004623962,0.031950446,0.04522868
AC195340.3_FG001,0.471299497,0.98160974,0.810370134,1.07145729,0.748800838,1.448201545,0.046113428,0.067108202,0.194169017,0.20359302,0.328461851,0.102465115
AC195340.3_FG002,1.554173842,0.946781248,0.795890971,0.661497904,1.017670266,0.621492205,0.102542397,0.014757117,0.190676849,0.043733473,0.028687257,0.150174415
AC195340.3_FG004,0.183935801,0.054932607,0.004567639,0,0.010169492,0.01,0.049607443,0.035701837,0.003769555,0,0.010169492,0.01
AC195340.3_FG005,0.168099481,0.087420115,0.051096877,0.054097038,0.101081304,0.122238372,0.000189033,0.005849116,0.011432073,0.00278919,0.001743556,0.034738372
AC195343.3_FG002,0.046603347,0.018678829,0.008907238,0.004491018,0.044002689,0.016424415,0.019814563,0.00055194,0.003320646,0.004491018,0.004341682,0.004408915
AC195347.4_FG004,0.604302502,0.487305375,1.010365869,0.71793034,0.535581999,0.359418605,0.082264662,0.070386933,0.395840729,0.126381037,0.179649789,0.010581395
AC195351.3_FG003,0,0,0.002793296,0,0.005853631,0.016813953,0,0,0.002793296,0,0.000768885,0.005186047
AC195580.2_FG010,0.002575845,0.031217293,0.004889348,0.037531932,0.011337069,0.023591588,0.002575845,0.015356265,0.001415518,0.008863087,0.003064269,0.003944122
AC195587.4_FG004,0.014331606,0,0.001396648,0.002994012,0.330519698,0.017906977,0.000593768,0,0.001396648,0.002994012,0.045751486,0.012093023
AC195596.3_FG002,0.009214974,0.001373625,0.004028291,0.007479399,0.025911191,0.036600774,0.001219243,0.001373625,0.003234273,0.003531906,0.001691708,0.006108714
AC195596.3_FG005,0.009214974,0.001373625,0.004028291,0.007479399,0.025911191,0.036600774,0.001219243,0.001373625,0.003234273,0.003531906,0.001691708,0.006108714
AC195685.3_FG001,0.016055941,0,0,0.00067069,0,0,0.003844542,0,0,0.00067069,0,0
AC195785.3_FG004,0.064195341,0.046973043,0.027833339,0.069127339,0.015254238,0.082325581,0.004493848,0.010719265,0.011073563,0.002728948,0.015254238,0.022325581
AC195806.3_FG001,0.094300041,0.082644692,0.197832997,0.126577428,0.286654008,0.051842197,0.017434369,0.024940769,0.021203584,0.031068446,0.007953423,0.028586383
AC195860.3_FG005,0.010303378,0.009615385,0.00139309,0.005273661,0.006622517,0.007063953,0.010303378,0.009615385,3.56E-06,0.003277649,0.006622517,0.004563953
AC195860.3_FG006,0.051645038,0.024038462,0,0.012048338,0.026490066,0.013313953,0.0379072,0.024038462,0,0.006060314,0.026490066,0.001686047
AC195874.2_FG002,0.753893708,1.03915874,0.440444187,0.502240995,0.670389499,1.238953488,0.067001814,0.114687413,0.09028207,0.059127222,0.111067455,0.111046512
AC195914.2_FG002,0.004081088,0.001132931,0,0.003310281,0.005169493,0.004612405,0.002215416,0.001132931,0,0.000915071,0.005169493,0.002945735
AC195914.2_FG003,0.035562599,0.033635019,0.034780742,0.046157138,0,0.0025,0.002248342,0.021852541,0.002580895,0.010414117,0,0.0025
AC195999.3_FG005,0.002351989,0.009615585,0.000397009,0.000499003,0,0.002708335,0.000859452,0.000801489,0.000397009,0.000499003,0,0.002708335
AC196059.3_FG003,0.398484854,0.417833491,0.073759061,0.345962002,0.1741329,0.215406977,0.137290824,0.245628048,0.029066323,0.067518888,0.077522729,0.040406977
AC196066.3_FG003,0.006868919,0,0.002779064,0.006036217,0,0,0.006868919,0,0.002779064,0.006036217,0,0
AC196082.3_FG001,1.333823957,1.010515955,0.452093634,1.043002787,0.00634022,0.010416669,0.15259918,0.178427047,0.083529108,0.139027458,0.005015716,0.002083331
AC196090.3_FG006,0.006868919,0.069021613,0.005558129,0.018261765,0.005084746,0.003875965,0.006868919,0.046363002,0.005558129,0.006189331,0.005084746,0.003875965
AC196110.4_FG004,0.009554394,0.138541866,0.089217039,0.111771399,0,0,0.000395845,0.056970903,0.023445861,0.011971033,0,0
AC196156.3_FG003,0.562662837,0.56525288,0.175392781,0.12690372,0.329169357,0.29620154,0.073856912,0.139875254,0.071202848,0.012517412,0.002017052,0.05046511
AC196394.3_FG002,0.010303378,0.004531722,0.00278618,0.001497006,0.015787406,0,0.010303378,0.004531722,7.12E-06,0.001497006,0.01070266,0
AC196420.4_FG002,0.02641923,0.025385145,0.040643337,0.044901241,0.001452783,0,0.002934039,0.000439066,0.004608104,0.013563888,0.001452783,0
AC196426.3_FG007,0.212796928,0.205822974,0.158776693,0.146769841,0.155034236,0.083236432,0.043642704,0.097061641,0.013525296,0.00592477,0.06350881,0.025096898
AC196437.3_FG001,0.061759018,0.029922491,0.003249359,0.003497028,0.012118285,0.004330564,0.028788221,0.000893202,0.000456062,0.00249099,0.00049602,0.002669436
AC196465.3_FG002,0.020606757,0.055484547,0.033363005,0.017988169,0.018329779,0.015813953,0.020606757,0.017023008,0.027776413,0.011951951,0.008160287,0.004186047
AC196465.3_FG006,0.029256979,0.004807692,0.03246502,0.004515115,0.003311258,0,0.015519141,0.004807692,0.010232505,0.001521103,0.003311258,0
AC196470.3_FG007,0.007462687,0,0,0,0.010169492,0,0.007462687,0,0,0,0.010169492,0
AC196475.3_FG004,4.452797829,1.34929121,0.532053691,0.484060052,1.75313729,0.208023256,0.437872456,0.189170329,0.04043358,0.022982208,0.339577942,0.021976744
AC196475.3_FG005,0.162863423,0.069631654,0.179726416,0.282617865,0.210607254,0.213604651,0.046091801,0.011939346,0.007424422,0.013156787,0.104646989,0.126395349
AC196489.3_FG002,0.441224301,0.233362437,0.031318933,0.03899875,0.134025302,0.171511606,0.08699551,0.078679659,0.016034084,0.007308615,0.009352195,0.045155024
AC196502.3_FG003,0.009356479,0.011217942,0.003371674,0,0.001655629,0,0.004381359,0.011217942,0.001982142,0,0.001655629,0
AC196637.2_FG002,0,0,0,0,0.011707262,0.005,0,0,0,0,0.001537771,0.005
AC196708.3_FG006,0,0,0,0,0.011707262,0,0,0,0,0,0.001537771,0
AC196726.2_FG001,0,0,0,0.002994012,0.005084746,0.01,0,0,0,0.002994012,0.005084746,0.01
AC196779.3_FG003,0.025525635,0.112072974,0.054319841,0.130878084,0.055993939,0.097325581,0.011787797,0.003311641,0.004040512,0.029081677,0.010231226,0.007325581
AC196956.3_FG003,0,0,0.002779064,0.002994012,0,0,0,0,0.002779064,0.002994012,0,0
AC196961.2_FG003,0.027871789,0.060524753,0.016643193,0.016247471,0.042818327,0.020861459,0.003169959,0.007889207,0.004801093,0.001581573,0.00479023,9.27E-05
AC196978.5_FG007,0.024137708,0.004006413,0.032793568,0.00300606,0.006853021,0.00125,0.009941919,0.004006413,0.003798633,1.20E-05,0.004310648,0.00125
AC197047.3_FG001,0.006868919,0.027466303,0.01250579,0.007509127,0.005084746,0.022848837,0.006868919,0.017850919,0.01250579,0.001472909,0.005084746,0.017848837
AC197055.3_FG003,0.007462687,0,0.002420855,0,0,0,0.007462687,0,0.002420855,0,0,0
AC197056.3_FG002,0.004975119,0.009431395,0,0,0.013480745,0.00554263,0.004975119,0.003389105,0,0,0.006858228,0.0022093
AC197056.3_FG005,0.037100918,0.050270158,0.046875792,0.03103451,0.045526996,0.013313953,0.010981515,0.017037534,0.009631848,0.00688964,0.025659446,0.001686047
AC197118.3_FG005,0.239609067,0.18596038,0.155876662,0.263361609,0.142558088,0.135116279,0.000803096,0.022498841,0.058111299,0.08372089,0.056117409,0.045116279
AC197122.3_FG003,0.003731343,0.018678829,0.011440855,0.007545272,0,0.007906977,0.003731343,0.00055194,0.005233531,0.007545272,0,0.002093023
AC197143.3_FG007,0.007462687,0,0.005558129,0.003018109,0.018329779,0.015,0.007462687,0,0.005558129,0.003018109,0.008160287,0.015
AC197150.3_FG003,3.184544669,7.701458412,5.68190585,18.91750817,3.592041775,10.87802326,0.375156823,0.682227642,0.184699146,0.543256673,1.507295973,0.308023256
AC197164.4_FG002,0.011755761,0.01496485,0.045833838,0.049842379,0,0,0.003169612,0.009073611,0.004472094,0.012539998,0,0
AC197246.3_FG001,0.028069443,0.069776897,0.002779064,0,0.013245033,0.049069767,0.01314407,0.045607718,0.002779064,0,0.013245033,0.009069767
AC197246.3_FG003,0.818413274,0.500970187,0.047181039,0.122149758,0.184393471,0.361889509,0.00448305,0.164414352,0.017385882,0.013866333,0.028630794,0.170610451
AC197340.3_FG003,0.003731343,0.019230769,0.001389532,0,0,0.005,0.003731343,0.019230769,0.001389532,0,0,0.005
AC197387.3_FG004,0.049566837,0.092895458,0.009046191,0.036819216,0.08305458,0.049244158,0.012253419,0.038514792,0.003459599,0.001104934,0.011868148,0.012422472
AC197555.3_FG008,0.092264784,0.122240299,0.094559349,0.090230003,0.058536312,0.069883721,0.017637919,0.031605855,0.066626388,0.012385692,0.007688853,0.000116279
AC197575.3_FG008,0.032369468,0.012889688,0.032766288,0.029343402,0.014410735,0.019979518,0.003087274,0.007395188,0.006881735,0.000254556,0.000221874,0.005306192
AC197578.4_FG001,0.051645038,0,0.022303674,0.021078567,0.010169492,0.021627907,0.0379072,0,0.005629287,0.00910252,0.010169492,0.001627907
AC197672.3_FG002,0.864252121,1.135588557,0.193557696,0.432836543,0.152491863,0.118895349,0.038732954,0.220180674,0.031546523,0.007283217,0.066051183,0.043895349
AC197699.3_FG002,0,0.009615385,0.033434163,0.018036362,0.013245033,0.005,0,0.009615385,8.54E-05,7.23E-05,0.013245033,0.005
AC197699.3_FG003,0.261393966,0.167731817,0.386494113,0.294501743,0.228273097,0.170069767,0.079304414,0.055345106,0.088170091,0.053184378,0.010137499,0.011930233
AC197699.3_FG008,0.008310625,0.004531722,0.009626907,0.030362399,0,0,0.000847938,0.004531722,0.005736216,0.000422291,0,0
AC197705.4_FG003,0.007462687,0,0,0,0.005084746,0.005,0.007462687,0,0,0,0.005084746,0.005
AC197705.4_FG006,0.077339411,0.075543226,0.030605288,0.084278125,0.055993939,0.018313953,0.032563292,0.030226004,0.016638807,0.027391897,0.010231226,0.006686047
AC197705.4_FG007,0.349639916,0.158494076,0.137373796,0.111356764,0.181165116,0.076511628,0.021281707,0.004647923,0.040486327,0.033512453,0.022224718,0.016511628
AC197705.4_FG011,0.752112405,1.465227765,0.556837565,1.031717257,0.117544058,0.080697674,0.024006998,0.323233773,0.154602928,0.163453784,0.024828826,0.000697674
AC197717.3_FG002,0.100257165,0.174965144,0.080097345,0.316976712,0.164844541,0.392877907,0.040555673,0.078811298,0.001885055,0.039310713,0.058884276,0.005377907
AC197718.3_FG002,0.004777197,0.00622627,0.005572355,0.012008165,0,0,0.000197922,0.00018398,1.42E-05,0.003959883,0,0
AC197738.3_FG007,0.007314245,0.037527107,0.007379696,0.011281753,0.004237287,0.005203488,0.003879785,0.001575451,0.001420668,0.002299724,0.004237287,0.002296512
AC197770.3_FG002,0,0,0.015348897,0,0,0,0,0,0.009790768,0,0,0
AC197771.3_FG001,0.010897146,0.007552867,0,0.009014156,0,0,0.004028227,0.007552867,0,0.000965874,0,0
AC197783.3_FG005,0.021889627,0.027284174,0.009540369,0.038466544,0.021080066,0.023197389,0.007319627,0.003805557,0.002171392,0.002766538,0.008973537,0.010683551
AC198169.4_FG004,2.150294002,2.96954164,1.310182669,3.673285244,0.565433836,1.337093023,0.275079132,0.232381437,0.276663116,0.01533751,0.009142446,0.092906977
AC198353.5_FG001,0.118552925,0.336770862,0.050208171,0.845196936,0.013245033,0.058255814,0.073776805,0.028613753,0.022417527,0.126634062,0.013245033,0.011744186
AC198353.5_FG004,1.293150809,1.615006998,1.119660208,1.987225761,0.41330116,0.570813953,0.039419466,0.134237768,0.147593169,0.312175437,0.037029966,0.059186047
AC198361.3_FG004,0.18003572,0.097649897,0.136487253,0.181764239,0.112223595,0.069069767,0.028919504,0.011111436,0.013582225,0.024822587,0.000359186,0.010930233
AC198403.3_FG001,0.014331606,0.065651872,0,0,0,0,0.000593768,0.011271205,0,0,0,0
AC198418.3_FG005,13.45663654,13.45187969,5.374148398,17.24796095,7.284347347,15.08203488,1.359621614,1.134658773,0.40518121,2.116224418,1.10638113,0.302965116
AC198421.3_FG003,0,0,0.000659528,0.000748503,0.007092553,0.009991279,0,0,0.000659528,0.000748503,0.005821367,0.004758721
AC198481.3_FG004,0.092264784,0.261503606,0.116976876,0.232160931,0.133393199,0.151395349,0.017637919,0.007727163,0.016418217,0.013348051,0.052037265,0.011395349
AC198509.3_FG004,0.007165803,0.004807692,0.001786541,0.00485046,0,0.005406977,0.000296884,0.004807692,0.001786541,0.001856448,0,0.000406977
AC198515.3_FG011,0.007462687,0,0.002793296,0,0,0,0.007462687,0,0.002793296,0,0,0
AC198518.3_FG003,0.602858674,0.687253091,0.701832791,0.964909222,0.628521726,0.549360465,0.125246734,0.110330014,0.10965402,0.005150658,0.032495236,0.165639535
AC198699.3_FG004,0.088124047,0.06029222,0.238312402,0.328345295,1.852940599,0.331182137,0.026303804,0.012215317,0.053489329,0.077842298,0.243669328,0.126182177
AC198725.4_FG004,0,0.009063444,0.006969009,0.012048338,0,0.0075,0,0.009063444,0.00141088,0.006060314,0,0.0075
AC198725.4_FG007,0.017766065,0.04188938,0.018541329,0.01952132,0.032579414,0.029534884,0.002840692,0.003427842,0.012954737,0.004430776,0.007155685,0.000465116
AC198743.3_FG008,0.009010264,0.005044525,0.029627644,0.013097779,0.011952684,0.0148348,0.001301812,0.001419148,0.007615626,0.002798681,0.002654405,0.004107527
AC198901.4_FG004,0,0,0.001489757,0,0.005606135,0.002847543,0,0,0.001489757,0,0.001752223,0.000263567
AC198937.4_FG003,0.265431586,0.161253778,0.019510378,0.072193641,0,0,0.018150504,0.088746222,0.002835991,0.012313402,0,0
AC198982.3_FG006,0.049269968,0.107265282,0.011144721,0.052648225,0.011707262,0.005,0.019419222,0.001496051,2.85E-05,0.010732057,0.001537771,0.005
AC199001.3_FG005,0.010600262,0,0.007380249,0.006491043,0.002542373,0,0.003137576,0,0.006586231,0.005485005,0.002542373,0
AC199058.2_FG001,0.021598233,0.019847762,0.005072923,0.004742175,0.002567163,0.002601744,0.003367846,0.008407818,0.001863765,0.001053376,0.001295976,0.001148256
AC199067.2_FG004,0.00248756,0.003021145,0.019975925,0.018068488,0.011707262,0.005813953,0.00248756,0.003021145,0.003301539,0.008088452,0.001537771,0.005813953
AC199175.2_FG006,0.327687069,0.203293728,0.02125764,0.043653831,0.03854716,0.078354651,0.053308964,0.048308829,0.003939209,0.004132879,0.002953939,0.016145349
AC199182.3_FG003,0.009214974,0.001373625,0.004028291,0.007479399,0.025911191,0.036600774,0.001219243,0.001373625,0.003234273,0.003531906,0.001691708,0.006108714
AC199198.3_FG002,0.005123876,0.001923077,0.002625729,0.002700635,0,0.000968994,0.00027313,0.001923077,0.000819338,0.001191581,0,0.000968994
AC199198.3_FG003,0.005123876,0.001923077,0.002625729,0.002700635,0,0.000968994,0.00027313,0.001923077,0.000819338,0.001191581,0,0.000968994
AC199315.4_FG001,0.335393737,0.441528193,0.9765675,0.366711245,0.223186287,0.086627907,0.037740592,0.100138461,0.174891522,0.00554424,0.013016799,0.063372093
AC199355.3_FG004,0.001373784,0,0.001809238,0.008997699,0.004067797,0.020296512,0.001373784,0,0.00069192,0.005074157,0.004067797,0.001796512
AC199363.4_FG003,0.014331606,0,0.001389532,0,0.011707262,0,0.000593768,0,0.001389532,0,0.001537771,0
AC199379.4_FG001,0.000858615,0.002403846,0.011535285,0.010081057,0,0,0.000858615,0.002403846,0.004468525,0.000847087,0,0
AC199439.4_FG005,0.003091014,0,0.006261637,0.004513457,0.016538209,0.006700673,0.003091014,0,0.006261637,0.000214912,0.00758205,0.002501707
AC199492.3_FG001,0.007462687,0,0,0.002994012,0,0,0.007462687,0,0,0.002994012,0,0
AC199526.5_FG001,0,0,0.001484541,0,0.051549589,0.007496131,0,0,0.000553441,0,0.010702107,0.005170549
AC199526.5_FG002,1.681541598,1.31516772,0.53530844,0.362070629,0.42006024,0.367596895,0.420347583,0.402780992,0.220597083,0.086621527,0.008195826,0.092403105
AC199526.5_FG003,2.034494214,1.614890798,2.309209745,3.285539606,1.908878677,1.577674419,0.069983398,0.019724587,0.203064493,0.007873567,0.342776953,0.182325581
AC199541.4_FG001,1.092454753,0.988304329,1.347624623,0.649227611,1.883613275,0.489825142,0.351161872,0.183169036,0.161405997,0.044936748,0.324011898,0.051841038
AC199541.4_FG002,0.913734714,0.842853479,1.237666566,0.598112537,1.645152167,0.441976305,0.261994072,0.155542963,0.124073639,0.041725866,0.343828935,0.044689875
AC199541.4_FG004,1.064385309,0.959458175,1.339273198,0.649227611,1.870368242,0.489825142,0.338017802,0.154322882,0.158641164,0.044936748,0.337256931,0.051841038
AC199541.4_FG007,0.014567024,0.034446709,0.002601844,0.020190309,0.003946852,0.013036173,0.012908651,0.01094244,0.000739648,0.011353745,0.002675665,0.001408267
AC199571.3_FG001,0.018767909,0.005216227,0.018222503,0.029027843,0.005504327,0.006731078,0.00591818,0.00159085,0.000990531,0.001378394,3.24E-05,0.004619968
AC199571.3_FG003,0.006840791,0.039052178,0.011130478,0.033547567,0,0,0.006840791,0.005819572,0.005543892,0.004875559,0,0
AC199701.4_FG001,0.124801996,0.064120634,0.02527769,0.042228886,0.005967277,0.011863785,0.007424638,0.012459019,0.002632048,0.014683988,0.001790524,0.002006645
